order_id,customer_id,sku,quantity,unit_price,order_date,channel,sales_amount,category,cost,active,name,country,segment,margin_amount,year_month
O000538,C0040,SKU0060,44,44.78,2024-04-24,ecommerce,1970.3200000000002,Gift Box,11.01,1,Carlos Ortiz,UK,E-commerce,1485.88,2024-04
O001432,C0170,SKU0011,2,42.16,2024-07-17,ecommerce,84.32,Luxury,23.93,1,Camila Ramírez,Ecuador,E-commerce,36.459999999999994,2024-07
O000060,C0080,SKU0001,44,32.77,2024-04-27,wholesale,1441.88,Gift Box,6.94,1,Ana Reyes,UK,Retail,1136.52,2024-04
O001184,C0044,SKU0001,18,16.02,2026-01-15,retail,288.36,Gift Box,6.94,1,Sofía Ortiz,Spain,E-commerce,163.43999999999997,2026-01
O000167,C0198,SKU0055,3,12.12,2024-11-24,ecommerce,36.36,Premium,5.84,1,Diego Castro,USA,Retail,18.839999999999996,2024-11
O001257,C0188,SKU0055,26,15.98,2024-12-10,wholesale,415.48,Premium,5.84,1,Jorge Ortiz,Spain,Corporate,263.64,2024-12
O000816,C0054,SKU0036,1,75.68,2024-12-22,ecommerce,75.68,,6.94,1,Lucía Morales,Germany,Wholesale,68.74000000000001,2024-12
O000332,C0174,SKU0025,46,60.05,2025-03-25,ecommerce,2762.2999999999997,Luxury,22.08,0,Fernando Ortiz,France,Wholesale,1746.62,2025-03
O000248,C0043,SKU0016,21,23.21,2025-07-25,ecommerce,487.41,Standard,21.82,1,Jorge Ramírez,France,Retail,29.190000000000012,2025-07
O000374,C0090,SKU0059,35,48.59,2024-10-05,wholesale,1700.65,Luxury,18.1,1,Diego Torres,Mexico,Distributor,1067.15,2024-10
O001196,C0007,SKU0047,17,69.67,2024-07-02,retail,1184.39,Luxury,14.98,0,Luis Pérez,Ecuador,E-commerce,929.73,2024-07
O000500,C0130,SKU0023,16,13.81,2025-10-19,ecommerce,220.96,Standard,8.25,1,Fernando Castro,UK,Distributor,88.96000000000001,2025-10
O001199,C0196,SKU0047,19,25.61,2025-04-27,ecommerce,486.59,Luxury,14.98,0,Ana Vargas,Ecuador,Corporate,201.96999999999997,2025-04
O001412,C0004,SKU0024,17,59.13,2024-08-08,ecommerce,1005.21,Seasonal,18.59,1,Carlos Torres,Germany,E-commerce,689.1800000000001,2024-08
O000637,C0095,SKU0050,40,73.42,2025-12-05,ecommerce,2936.8,Standard,14.34,1,Fernando Mendoza,Mexico,Distributor,2363.2,2025-12
O000617,C0003,SKU0019,24,45.34,2025-09-21,retail,1088.16,Luxury,15.19,1,Sofía Mendoza,UK,Distributor,723.6000000000001,2025-09
O001361,C0155,SKU0030,6,17.02,2024-09-06,wholesale,102.12,Standard,5.77,1,Valentina Vargas,Germany,Corporate,67.5,2024-09
O001167,C0082,SKU0016,46,19.21,2025-10-14,export,883.6600000000001,Standard,21.82,1,Valentina Pérez,Germany,Distributor,-120.05999999999997,2025-10
O000567,C0151,SKU0006,20,65.61,2025-02-10,ecommerce,1312.2,Gift Box,11.69,1,Fernando Mendoza,Mexico,Distributor,1078.4,2025-02
O000235,C0126,SKU0007,49,25.92,2025-05-10,ecommerce,1270.0800000000002,Seasonal,10.88,1,Diego Pérez,Netherlands,Wholesale,736.96,2025-05
O000627,C0012,SKU0048,23,42.82,2025-05-25,ecommerce,984.86,Gift Box,20.04,1,Fernando Sánchez,Chile,E-commerce,523.94,2025-05
O000431,C0125,SKU0029,16,74.45,2025-04-28,ecommerce,1191.2,Standard,19.24,0,Paula Vargas,Mexico,Corporate,883.3600000000001,2025-04
O001011,C0021,SKU0045,31,41.15,2025-02-25,ecommerce,1275.6499999999999,Premium,16.02,0,Paula Silva,Netherlands,Retail,779.03,2025-02
O001356,C0099,SKU0037,43,17.84,2024-10-27,wholesale,767.12,Gift Box,20.7,0,Miguel Ortiz,UK,Wholesale,-122.97999999999998,2024-10
O000192,C0176,SKU0044,19,21.28,2024-05-26,ecommerce,404.32000000000005,Standard,15.86,1,Daniela Rojas,Germany,Retail,102.98000000000003,2024-05
O001180,C0091,SKU0005,2,10.51,2025-12-04,wholesale,21.02,Standard,11.72,1,Lucía Mendoza,Germany,Corporate,-2.4200000000000017,2025-12
O000436,C0155,SKU0060,40,18.0,2026-01-27,export,720.0,Gift Box,11.01,1,Valentina Vargas,Germany,Corporate,279.6,2026-01
O000837,C0158,SKU0055,6,74.27,2024-08-17,retail,445.62,Premium,5.84,1,Diego Ramírez,Netherlands,Corporate,410.5799999999999,2024-08
O001247,C0081,SKU0018,29,53.96,2025-12-16,wholesale,1564.84,Luxury,20.89,0,María Silva,Chile,Wholesale,959.03,2025-12
O001017,C0063,SKU0038,26,31.14,2024-10-29,export,809.64,Gift Box,23.87,1,Daniela Gómez,Spain,Wholesale,189.01999999999998,2024-10
O000185,C0159,SKU0023,18,49.15,2025-04-24,ecommerce,884.6999999999999,Standard,8.25,1,Paula Reyes,Netherlands,Retail,736.1999999999999,2025-04
O000688,C0069,SKU0053,11,60.25,2025-07-31,export,662.75,Gift Box,6.51,1,Miguel Sánchez,Ecuador,E-commerce,591.14,2025-07
O000639,C0089,SKU0024,7,53.13,2025-02-25,ecommerce,371.91,Seasonal,18.59,1,Diego Sánchez,France,Distributor,241.78000000000003,2025-02
O000570,C0096,SKU0013,43,19.63,2024-05-04,ecommerce,844.0899999999999,Luxury,14.1,1,Jorge Mendoza,Canada,Distributor,237.78999999999996,2024-05
O000934,C0057,SKU0032,5,21.45,2025-02-07,retail,107.25,Premium,6.89,1,María Sánchez,Netherlands,E-commerce,72.8,2025-02
O001170,C0097,SKU0052,42,40.74,2025-01-08,ecommerce,1711.0800000000002,Standard,23.56,1,Fernando Pérez,Canada,Corporate,721.5600000000002,2025-01
O000534,C0150,SKU0026,37,54.94,2024-12-17,ecommerce,2032.78,Standard,6.77,1,Diego Vargas,Ecuador,Retail,1782.29,2024-12
O001249,C0065,SKU0023,17,24.25,2025-03-24,ecommerce,412.25,Standard,8.25,1,Jorge Mendoza,Germany,Corporate,272.0,2025-03
O000743,C0148,SKU0007,1,20.37,2024-12-04,export,20.37,Seasonal,10.88,1,Valentina Sánchez,Canada,Corporate,9.49,2024-12
O000197,C0078,SKU0007,19,35.46,2025-06-10,wholesale,673.74,Seasonal,10.88,1,Carlos Sánchez,Canada,,467.02,2025-06
O000775,C0088,SKU0059,7,66.72,2024-10-20,retail,467.03999999999996,Luxury,18.1,1,Carlos Sánchez,Spain,Distributor,340.34,2024-10
O000496,C0013,SKU0018,39,79.31,2024-01-02,wholesale,3093.09,Luxury,20.89,0,Camila Herrera,France,E-commerce,2278.38,2024-01
O000592,C0164,SKU0012,10,46.89,2025-09-01,retail,468.9,Standard,23.24,1,Camila Mendoza,Germany,Corporate,236.50000000000003,2025-09
O000937,C0121,SKU0034,9,10.15,2025-09-20,ecommerce,91.35000000000001,Gift Box,6.94,1,Fernando Gómez,,Wholesale,28.89,2025-09
O001042,C0019,SKU0006,24,44.23,2025-12-24,export,1061.52,Gift Box,11.69,1,Andrés Pérez,Mexico,Distributor,780.96,2025-12
O000980,C0150,SKU0007,26,54.65,2025-07-19,wholesale,1420.8999999999999,Seasonal,10.88,1,Diego Vargas,Ecuador,Retail,1138.02,2025-07
O000381,C0064,SKU0010,36,16.63,2024-08-17,wholesale,598.68,Seasonal,10.23,1,Paula Castro,Chile,Corporate,230.39999999999995,2024-08
O000028,C0151,SKU0030,43,45.5,2024-08-27,export,1956.5,Standard,5.77,1,Fernando Mendoza,Mexico,Distributor,1708.39,2024-08
O000396,C0048,SKU0007,49,74.88,2024-08-04,wholesale,3669.12,Seasonal,10.88,1,Carlos Gómez,Mexico,Distributor,3135.9999999999995,2024-08
O000321,C0058,SKU0045,21,12.43,2024-07-13,retail,261.03,Premium,16.02,0,Fernando Ortiz,USA,Retail,-75.39,2024-07
O000148,C0113,SKU0031,14,27.91,2025-08-04,retail,390.74,Standard,23.65,0,Lucía Morales,Netherlands,Retail,59.64000000000002,2025-08
O000798,C0020,SKU0046,9,14.07,2025-12-28,retail,126.63,Seasonal,13.79,1,Luis Vargas,Germany,Corporate,2.5200000000000102,2025-12
O000624,C0048,SKU0027,31,50.44,2024-04-06,wholesale,1563.6399999999999,Seasonal,16.9,1,Carlos Gómez,Mexico,Distributor,1039.74,2024-04
O000239,C0159,SKU0047,11,73.3,2024-11-13,export,806.3,Luxury,14.98,0,Paula Reyes,Netherlands,Retail,641.52,2024-11
O001010,C0107,SKU0013,40,52.5,2024-01-02,wholesale,2100.0,Luxury,14.1,1,Lucía Reyes,France,Wholesale,1536.0,2024-01
O000911,C0091,SKU0052,28,27.67,2025-03-13,retail,774.76,Standard,23.56,1,Lucía Mendoza,Germany,Corporate,115.08000000000008,2025-03
O000896,C0158,SKU0060,10,59.85,2024-07-20,retail,598.5,Gift Box,11.01,1,Diego Ramírez,Netherlands,Corporate,488.40000000000003,2024-07
O001482,C0049,SKU0021,28,49.92,2025-06-01,ecommerce,1397.76,Luxury,6.94,1,Paula Vargas,UK,E-commerce,1203.44,2025-06
O000107,C0107,SKU0022,26,39.56,2025-10-04,export,1028.56,Gift Box,19.43,1,Lucía Reyes,France,Wholesale,523.3800000000001,2025-10
O000351,C0194,SKU0046,43,51.79,2025-05-01,wholesale,2226.97,Seasonal,13.79,1,Jorge Herrera,Spain,Distributor,1634.0,2025-05
O000651,C0117,SKU0050,8,35.58,2024-05-06,wholesale,284.64,Standard,14.34,1,Lucía Torres,Ecuador,E-commerce,169.92,2024-05
O000390,C0104,SKU0036,5,59.33,2025-12-31,retail,296.65,,6.94,1,Carlos Ortiz,Ecuador,Corporate,261.95,2025-12
O001005,C0022,SKU0039,44,43.56,2025-02-08,retail,1916.64,,9.32,1,Diego Vargas,Spain,Distributor,1506.5600000000002,2025-02
O001118,C0125,SKU0030,16,70.22,2024-04-08,ecommerce,1123.52,Standard,5.77,1,Paula Vargas,Mexico,Corporate,1031.2,2024-04
O000555,C0080,SKU0036,20,27.09,2024-12-28,retail,541.8,,6.94,1,Ana Reyes,UK,Retail,403.0,2024-12
O001430,C0016,SKU0014,45,27.85,2025-01-05,retail,1253.25,Premium,10.9,1,Diego Mendoza,France,Wholesale,762.7500000000001,2025-01
O000171,C0012,SKU0043,41,56.92,2024-04-01,wholesale,2333.7200000000003,Standard,7.6,1,Fernando Sánchez,Chile,E-commerce,2022.1200000000001,2024-04
O001245,C0145,SKU0009,34,11.57,2025-04-27,retail,393.38,Seasonal,18.4,1,Paula Mendoza,Chile,Corporate,-232.21999999999994,2025-04
O000307,C0145,SKU0030,20,27.69,2024-12-04,ecommerce,553.8000000000001,Standard,5.77,1,Paula Mendoza,Chile,Corporate,438.40000000000003,2024-12
O000416,C0161,SKU0008,8,47.39,2024-07-02,ecommerce,379.12,Gift Box,11.97,0,Ana Herrera,Chile,Corporate,283.36,2024-07
O001476,C0172,SKU0001,22,10.24,2024-06-12,export,225.28,Gift Box,6.94,1,Fernando Rojas,Ecuador,E-commerce,72.6,2024-06
O000429,C0082,SKU0030,26,70.41,2025-03-21,wholesale,1830.6599999999999,Standard,5.77,1,Valentina Pérez,Germany,Distributor,1680.64,2025-03
O000187,C0171,SKU0031,47,11.84,2024-10-25,wholesale,556.48,Standard,23.65,0,Daniela Flores,USA,Wholesale,-555.0699999999999,2024-10
O001006,C0128,SKU0032,28,69.65,2024-11-29,export,1950.2000000000003,Premium,6.89,1,Jorge Vargas,France,Retail,1757.2800000000002,2024-11
O000909,C0068,SKU0029,29,61.76,2024-04-12,ecommerce,1791.04,Standard,19.24,0,Andrés Silva,Spain,Wholesale,1233.08,2024-04
O000270,C0175,SKU0020,20,14.36,2024-03-05,ecommerce,287.2,Gift Box,17.29,1,Luis Sánchez,UK,Corporate,-58.599999999999994,2024-03
O000868,C0146,SKU0005,43,25.48,2024-05-02,retail,1095.64,Standard,11.72,1,Andrés Ortiz,Mexico,Wholesale,591.68,2024-05
O000631,C0126,SKU0018,42,35.74,2025-08-28,retail,1501.0800000000002,Luxury,20.89,0,Diego Pérez,Netherlands,Wholesale,623.7,2025-08
O000951,C0059,SKU0058,41,73.66,2024-10-10,retail,3020.06,Luxury,20.26,1,Miguel Ortiz,France,Retail,2189.3999999999996,2024-10
O000163,C0188,SKU0052,48,13.97,2025-06-09,ecommerce,670.5600000000001,Standard,23.56,1,Jorge Ortiz,Spain,Corporate,-460.31999999999994,2025-06
O000414,C0041,SKU0040,43,66.53,2024-08-16,wholesale,2860.79,Standard,16.39,1,Ana Reyes,USA,Retail,2156.02,2024-08
O001336,C0003,SKU0051,33,64.65,2024-01-27,wholesale,2133.4500000000003,Premium,16.59,0,Sofía Mendoza,UK,Distributor,1585.98,2024-01
O000096,C0093,SKU0018,41,64.11,2026-01-23,export,2628.5099999999998,Luxury,20.89,0,Valentina Pérez,Mexico,Corporate,1772.02,2026-01
O000099,C0071,SKU0031,23,31.62,2024-06-01,retail,727.26,Standard,23.65,0,Jorge Ortiz,France,Wholesale,183.31000000000006,2024-06
O001031,C0034,SKU0004,14,69.24,2024-11-11,export,969.3599999999999,Seasonal,8.88,1,Luis Gómez,Netherlands,E-commerce,845.0399999999998,2024-11
O000877,C0010,SKU0054,38,39.1,2025-10-08,ecommerce,1485.8,Standard,6.46,1,Lucía Silva,Ecuador,E-commerce,1240.32,2025-10
O000818,C0055,SKU0048,30,45.47,2024-07-16,wholesale,1364.1,Gift Box,20.04,1,Lucía Herrera,Germany,E-commerce,762.9,2024-07
O000823,C0005,SKU0024,20,52.62,2024-03-09,retail,1052.3999999999999,Seasonal,18.59,1,Daniela Gómez,Germany,Distributor,680.6,2024-03
O000208,C0085,SKU0003,12,71.6,2025-06-19,ecommerce,859.1999999999999,Seasonal,12.75,0,Miguel Reyes,UK,Distributor,706.1999999999999,2025-06
O000975,C0084,SKU0023,9,55.41,2025-10-01,ecommerce,498.68999999999994,Standard,8.25,1,Valentina Sánchez,Mexico,Distributor,424.43999999999994,2025-10
O000687,C0087,SKU0013,46,72.71,2024-07-22,wholesale,3344.66,Luxury,14.1,1,Diego Pérez,Ecuador,Retail,2696.0599999999995,2024-07
O000873,C0038,SKU0016,2,16.51,2025-02-03,ecommerce,33.02,Standard,21.82,1,Daniela Vargas,Mexico,Distributor,-10.619999999999997,2025-02
O000246,C0105,SKU0056,7,65.3,2025-07-13,wholesale,457.09999999999997,Seasonal,17.82,1,Sofía Castro,France,Distributor,332.35999999999996,2025-07
O000230,C0093,SKU0060,22,69.27,2024-03-27,ecommerce,1523.9399999999998,Gift Box,11.01,1,Valentina Pérez,Mexico,Corporate,1281.72,2024-03
O000907,C0160,SKU0004,13,64.04,2025-10-31,ecommerce,832.5200000000001,Seasonal,8.88,1,Paula Gómez,France,E-commerce,717.08,2025-10
O000009,C0084,SKU0031,38,49.08,2025-02-07,retail,1865.04,Standard,23.65,0,Valentina Sánchez,Mexico,Distributor,966.34,2025-02
O000897,C0193,SKU0030,30,49.9,2024-05-15,ecommerce,1497.0,Standard,5.77,1,Camila Sánchez,UK,Wholesale,1323.8999999999999,2024-05
O001409,C0122,SKU0033,35,28.77,2024-12-26,ecommerce,1006.9499999999999,Standard,24.14,1,Andrés Rojas,UK,Retail,162.04999999999995,2024-12
O001393,C0036,SKU0030,30,68.87,2026-01-22,export,2066.1000000000004,Standard,5.77,1,Ana Castro,Ecuador,E-commerce,1893.0000000000002,2026-01
O001438,C0084,SKU0015,39,62.56,2025-09-21,wholesale,2439.84,Standard,15.24,1,Valentina Sánchez,Mexico,Distributor,1845.48,2025-09
O000866,C0188,SKU0044,2,43.0,2024-07-11,wholesale,86.0,Standard,15.86,1,Jorge Ortiz,Spain,Corporate,54.28,2024-07
O001294,C0090,SKU0012,14,30.96,2025-05-27,wholesale,433.44,Standard,23.24,1,Diego Torres,Mexico,Distributor,108.08000000000004,2025-05
O000792,C0050,SKU0045,39,72.56,2024-05-04,ecommerce,2829.84,Premium,16.02,0,Andrés Silva,France,Retail,2205.0600000000004,2024-05
O001023,C0012,SKU0043,34,29.62,2025-08-23,ecommerce,1007.08,Standard,7.6,1,Fernando Sánchez,Chile,E-commerce,748.6800000000001,2025-08
O000190,C0119,SKU0021,14,38.65,2024-09-15,ecommerce,541.1,Luxury,6.94,1,Valentina Ramírez,Canada,Corporate,443.93999999999994,2024-09
O000261,C0045,SKU0017,22,62.09,2025-10-17,retail,1365.98,Gift Box,17.7,1,María Flores,Ecuador,E-commerce,976.58,2025-10
O000145,C0188,SKU0001,24,23.6,2024-11-05,ecommerce,566.4000000000001,Gift Box,6.94,1,Jorge Ortiz,Spain,Corporate,399.84000000000003,2024-11
O000829,C0081,SKU0045,42,47.66,2025-11-04,retail,2001.7199999999998,Premium,16.02,0,María Silva,Chile,Wholesale,1328.8799999999999,2025-11
O000699,C0126,SKU0032,9,60.1,2024-09-30,ecommerce,540.9,Premium,6.89,1,Diego Pérez,Netherlands,Wholesale,478.89,2024-09
O000920,C0071,SKU0039,45,61.46,2024-07-05,wholesale,2765.7,,9.32,1,Jorge Ortiz,France,Wholesale,2346.3,2024-07
O001401,C0017,SKU0015,44,27.35,2025-12-27,ecommerce,1203.4,Standard,15.24,1,Carlos Pérez,Netherlands,Retail,532.84,2025-12
O000938,C0077,SKU0041,35,30.19,2024-11-27,export,1056.65,Standard,6.0,0,Daniela Torres,Spain,Distributor,846.6500000000001,2024-11
O001036,C0067,SKU0028,4,24.87,2025-05-17,export,99.48,Gift Box,6.0,1,Fernando Castro,Chile,Distributor,75.48,2025-05
O001368,C0071,SKU0029,5,44.39,2024-12-20,ecommerce,221.95,Standard,19.24,0,Jorge Ortiz,France,Wholesale,125.75000000000001,2024-12
O000595,C0088,SKU0012,44,52.43,2024-08-13,ecommerce,2306.92,Standard,23.24,1,Carlos Sánchez,Spain,Distributor,1284.3600000000001,2024-08
O000532,C0044,SKU0004,4,65.35,2024-02-07,ecommerce,261.4,Seasonal,8.88,1,Sofía Ortiz,Spain,E-commerce,225.87999999999997,2024-02
O000895,C0167,SKU0023,15,19.11,2024-10-20,ecommerce,286.65,Standard,8.25,1,Andrés Mendoza,Spain,Distributor,162.89999999999998,2024-10
O001474,C0044,SKU0054,28,34.67,2024-02-15,ecommerce,970.76,Standard,6.46,1,Sofía Ortiz,Spain,E-commerce,789.88,2024-02
O000058,C0077,SKU0007,40,70.19,2024-10-10,ecommerce,2807.6,Seasonal,10.88,1,Daniela Torres,Spain,Distributor,2372.3999999999996,2024-10
O001058,C0155,SKU0034,30,13.08,2025-07-25,wholesale,392.4,Gift Box,6.94,1,Valentina Vargas,Germany,Corporate,184.2,2025-07
O001262,C0198,SKU0056,8,74.54,2024-05-14,export,596.32,Seasonal,17.82,1,Diego Castro,USA,Retail,453.76000000000005,2024-05
O000283,C0096,SKU0003,24,43.37,2025-12-27,retail,1040.8799999999999,Seasonal,12.75,0,Jorge Mendoza,Canada,Distributor,734.8799999999999,2025-12
O000935,C0104,SKU0059,31,17.94,2024-10-26,retail,556.14,Luxury,18.1,1,Carlos Ortiz,Ecuador,Corporate,-4.960000000000004,2024-10
O000363,C0056,SKU0047,30,23.83,2025-07-13,export,714.9,Luxury,14.98,0,Diego Gómez,Ecuador,Retail,265.49999999999994,2025-07
O000244,C0093,SKU0001,21,26.36,2024-08-07,ecommerce,553.56,Gift Box,6.94,1,Valentina Pérez,Mexico,Corporate,407.81999999999994,2024-08
O000093,C0194,SKU0015,23,65.65,2024-11-14,wholesale,1509.95,Standard,15.24,1,Jorge Herrera,Spain,Distributor,1159.43,2024-11
O001235,C0128,SKU0019,43,26.67,2025-12-21,ecommerce,1146.8100000000002,Luxury,15.19,1,Jorge Vargas,France,Retail,493.6400000000001,2025-12
O000338,C0196,SKU0016,8,42.27,2025-11-06,retail,338.16,Standard,21.82,1,Ana Vargas,Ecuador,Corporate,163.60000000000002,2025-11
O001014,C0090,SKU0030,24,37.64,2024-08-02,retail,903.36,Standard,5.77,1,Diego Torres,Mexico,Distributor,764.88,2024-08
O000948,C0068,SKU0050,18,10.94,2025-12-27,retail,196.92,Standard,14.34,1,Andrés Silva,Spain,Wholesale,-61.2,2025-12
O001110,C0058,SKU0011,25,79.03,2025-08-15,retail,1975.75,Luxury,23.93,1,Fernando Ortiz,USA,Retail,1377.5,2025-08
O000191,C0193,SKU0019,26,43.07,2024-08-29,retail,1119.82,Luxury,15.19,1,Camila Sánchez,UK,Wholesale,724.8800000000001,2024-08
O000040,C0065,SKU0009,5,42.09,2024-02-12,ecommerce,210.45000000000002,Seasonal,18.4,1,Jorge Mendoza,Germany,Corporate,118.45000000000002,2024-02
O000976,C0190,SKU0031,22,79.42,2026-01-23,retail,1747.24,Standard,23.65,0,Carlos Mendoza,Spain,Retail,1226.94,2026-01
O000635,C0125,SKU0038,12,42.51,2024-07-20,retail,510.12,Gift Box,23.87,1,Paula Vargas,Mexico,Corporate,223.67999999999995,2024-07
O000765,C0068,SKU0003,34,41.49,2025-12-10,wholesale,1410.66,Seasonal,12.75,0,Andrés Silva,Spain,Wholesale,977.1600000000001,2025-12
O000724,C0048,SKU0026,32,56.89,2024-06-10,retail,1820.48,Standard,6.77,1,Carlos Gómez,Mexico,Distributor,1603.8400000000001,2024-06
O001129,C0151,SKU0015,11,75.58,2025-07-19,wholesale,831.38,Standard,15.24,1,Fernando Mendoza,Mexico,Distributor,663.74,2025-07
O000064,C0026,SKU0028,37,43.88,2024-04-01,wholesale,1623.5600000000002,Gift Box,6.0,1,Andrés Morales,UK,Wholesale,1401.5600000000002,2024-04
O000234,C0033,SKU0010,23,77.26,2024-12-01,ecommerce,1776.98,Seasonal,10.23,1,Daniela Castro,Ecuador,Retail,1541.69,2024-12
O000677,C0033,SKU0010,12,41.09,2024-05-21,retail,493.08000000000004,Seasonal,10.23,1,Daniela Castro,Ecuador,Retail,370.32000000000005,2024-05
O000106,C0076,SKU0003,29,76.49,2024-12-07,retail,2218.21,Seasonal,12.75,0,Lucía Vargas,Germany,Distributor,1848.4599999999998,2024-12
O000754,C0008,SKU0032,14,69.52,2024-06-04,ecommerce,973.28,Premium,6.89,1,Diego Gómez,UK,Corporate,876.8199999999999,2024-06
O000903,C0058,SKU0021,11,39.62,2024-02-16,retail,435.82,Luxury,6.94,1,Fernando Ortiz,USA,Retail,359.48,2024-02
O000254,C0069,SKU0015,2,26.01,2024-02-01,wholesale,52.02,Standard,15.24,1,Miguel Sánchez,Ecuador,E-commerce,21.540000000000003,2024-02
O000423,C0026,SKU0016,39,29.95,2024-01-02,wholesale,1168.05,Standard,21.82,1,Andrés Morales,UK,Wholesale,317.06999999999994,2024-01
O001233,C0137,SKU0004,9,32.24,2024-08-06,ecommerce,290.16,Seasonal,8.88,1,Luis Rojas,UK,Corporate,210.24,2024-08
O000859,C0108,SKU0046,9,12.92,2025-07-20,export,116.28,Seasonal,13.79,1,Sofía Pérez,UK,Distributor,-7.829999999999993,2025-07
O000925,C0015,SKU0057,42,9.01,2024-02-26,retail,378.42,Luxury,12.79,1,Luis Silva,France,E-commerce,-158.75999999999996,2024-02
O000080,C0087,SKU0021,32,30.11,2024-10-22,wholesale,963.52,Luxury,6.94,1,Diego Pérez,Ecuador,Retail,741.4399999999999,2024-10
O000990,C0044,SKU0049,14,64.91,2024-02-08,retail,908.74,Luxury,20.78,1,Sofía Ortiz,Spain,E-commerce,617.8199999999999,2024-02
O001107,C0197,SKU0003,19,36.61,2025-09-05,ecommerce,695.59,Seasonal,12.75,0,Paula Mendoza,Spain,Retail,453.34,2025-09
O000498,C0165,SKU0004,41,78.53,2024-03-26,ecommerce,3219.73,Seasonal,8.88,1,Daniela Ortiz,Germany,,2855.65,2024-03
O001453,C0145,SKU0026,39,65.65,2025-10-05,ecommerce,2560.3500000000004,Standard,6.77,1,Paula Mendoza,Chile,Corporate,2296.32,2025-10
O000088,C0079,SKU0057,34,63.13,2025-02-04,ecommerce,2146.42,Luxury,12.79,1,Camila Herrera,Netherlands,Retail,1711.5600000000002,2025-02
O000065,C0131,SKU0020,30,74.66,2025-01-22,wholesale,2239.7999999999997,Gift Box,17.29,1,Andrés Silva,Netherlands,Distributor,1721.1,2025-01
O001295,C0012,SKU0043,44,61.97,2025-08-04,export,2726.68,Standard,7.6,1,Fernando Sánchez,Chile,E-commerce,2392.2799999999997,2025-08
O000606,C0079,SKU0003,48,57.45,2024-09-21,wholesale,2757.6000000000004,Seasonal,12.75,0,Camila Herrera,Netherlands,Retail,2145.6000000000004,2024-09
O000275,C0027,SKU0014,7,32.26,2024-07-21,export,225.82,Premium,10.9,1,Camila Ramírez,,Corporate,149.51999999999998,2024-07
O001354,C0191,SKU0029,42,17.93,2024-03-11,export,753.06,Standard,19.24,0,Fernando Ortiz,UK,E-commerce,-55.019999999999946,2024-03
O001435,C0188,SKU0049,13,42.92,2024-07-16,wholesale,557.96,Luxury,20.78,1,Jorge Ortiz,Spain,Corporate,287.82,2024-07
O000154,C0171,SKU0031,46,33.2,2025-02-15,export,1527.2,Standard,23.65,0,Daniela Flores,USA,Wholesale,439.3000000000002,2025-02
O000614,C0055,SKU0044,13,59.26,2025-06-23,ecommerce,770.38,Standard,15.86,1,Lucía Herrera,Germany,E-commerce,564.1999999999999,2025-06
O000411,C0133,SKU0018,2,46.18,2025-04-17,ecommerce,92.36,Luxury,20.89,0,Luis Silva,Ecuador,Wholesale,50.58,2025-04
O000831,C0127,SKU0053,39,12.24,2024-06-27,ecommerce,477.36,Gift Box,6.51,1,María Gómez,Ecuador,Wholesale,223.47000000000003,2024-06
O000913,C0002,SKU0046,28,50.88,2025-07-23,export,1424.64,Seasonal,13.79,1,Andrés Castro,France,Corporate,1038.52,2025-07
O000518,C0193,SKU0047,30,26.99,2024-09-02,ecommerce,809.6999999999999,Luxury,14.98,0,Camila Sánchez,UK,Wholesale,360.29999999999995,2024-09
O000045,C0184,SKU0033,29,50.64,2025-01-06,ecommerce,1468.56,Standard,24.14,1,Luis Rojas,UK,Wholesale,768.5,2025-01
O000391,C0133,SKU0019,45,41.38,2026-01-03,ecommerce,1862.1000000000001,Luxury,15.19,1,Luis Silva,Ecuador,Wholesale,1178.5500000000002,2026-01
O000221,C0142,SKU0055,21,62.31,2025-01-27,export,1308.51,Premium,5.84,1,Lucía Silva,Canada,Wholesale,1185.87,2025-01
O000141,C0196,SKU0003,21,37.93,2025-10-12,wholesale,796.53,Seasonal,12.75,0,Ana Vargas,Ecuador,Corporate,528.78,2025-10
O000358,C0097,SKU0016,1,38.53,2025-03-14,export,38.53,Standard,21.82,1,Fernando Pérez,Canada,Corporate,16.71,2025-03
O000723,C0085,SKU0047,15,21.36,2024-07-04,ecommerce,320.4,Luxury,14.98,0,Miguel Reyes,UK,Distributor,95.69999999999999,2024-07
O001158,C0099,SKU0034,22,68.8,2025-04-09,retail,1513.6,Gift Box,6.94,1,Miguel Ortiz,UK,Wholesale,1360.92,2025-04
O000262,C0162,SKU0012,13,41.45,2024-12-20,retail,538.85,Standard,23.24,1,Lucía Sánchez,UK,Corporate,236.73000000000005,2024-12
O001303,C0196,SKU0016,13,21.06,2025-12-14,retail,273.78,Standard,21.82,1,Ana Vargas,Ecuador,Corporate,-9.88000000000002,2025-12
O000899,C0160,SKU0001,13,62.74,2025-04-15,wholesale,815.62,Gift Box,6.94,1,Paula Gómez,France,E-commerce,725.4000000000001,2025-04
O001104,C0182,SKU0032,24,39.29,2024-01-16,ecommerce,942.96,Premium,6.89,1,Camila Reyes,USA,Corporate,777.5999999999999,2024-01
O000196,C0021,SKU0022,39,52.29,2025-12-07,export,2039.31,Gift Box,19.43,1,Paula Silva,Netherlands,Retail,1281.54,2025-12
O000116,C0043,SKU0060,49,22.32,2024-12-23,wholesale,1093.68,Gift Box,11.01,1,Jorge Ramírez,France,Retail,554.19,2024-12
